record_type|state_code|f_system|station_id|travel_dir|travel_lane|year_record|month_record|day_record|day_of_week|hour_00|hour_01|hour_02|hour_03|hour_04|hour_05|hour_06|hour_07|hour_08|hour_09|hour_10|hour_11|hour_12|hour_13|hour_14|hour_15|hour_16|hour_17|hour_18|hour_19|hour_20|hour_21|hour_22|hour_23|restrictions
V|26|1U|638629|5|3|2023|1|13|6|16|6|4|12|104|703|1003|1218|861|474|377|362|430|565|519|652|770|772|501|231|156|159|104|27|
V|26|1U|638629|5|3|2023|1|14|7|36|11|6|10|21|92|126|123|179|285|380|525|642|666|620|674|678|606|479|245|199|144|102|55|
V|26|1U|638629|5|3|2023|1|15|1|22|16|8|5|10|23|39|38|71|180|341|503|553|604|570|650|615|570|461|302|208|137|77|26|
V|26|1U|638629|5|3|2023|1|16|2|17|6|3|10|63|458|689|830|710|487|465|536|662|792|905|796|782|704|500|239|154|93|49|25|
V|26|1U|638629|5|3|2023|1|17|3|8|7|5|15|136|949|1332|1676|1114|586|445|351|353|365|478|501|483|545|308|139|103|69|35|25|
V|26|1U|638629|5|3|2023|1|18|4|8|3|2|17|136|808|1329|1637|1139|611|405|364|344|423|468|551|570|581|356|174|135|96|50|28|
V|26|1U|638629|5|3|2023|1|19|5|23|9|7|24|156|843|1328|1551|1091|665|410|351|384|398|436|491|548|578|332|170|135|89|74|33|
V|26|1U|638629|5|3|2023|1|20|6|7|5|5|16|123|756|1095|1301|878|520|403|417|446|517|543|660|661|694|485|295|150|147|72|48|
V|26|1U|638629|5|3|2023|1|21|7|20|6|5|18|30|126|133|157|186|310|389|526|610|674|658|713|706|619|368|256|164|117|108|47|
V|26|1U|638629|5|3|2023|1|22|1|33|11|8|7|7|19|53|39|49|30|159|217|500|557|672|631|622|582|395|269|106|62|54|16|
V|26|1U|638629|5|3|2023|1|23|2|7|6|5|14|119|799|1162|1455|1003|505|405|314|335|403|428|512|456|548|318|159|111|68|42|33|
V|26|1U|638629|5|3|2023|1|24|3|14|5|5|24|123|838|1214|1713|1205|602|390|347|352|403|500|514|537|568|384|180|138|100|50|29|
V|26|1U|638629|5|3|2023|1|25|4|14|4|7|24|143|798|898|740|468|247|164|156|151|19|28|40|38|43|20|24|20|19|15|4|
V|26|1U|638629|5|3|2023|1|26|5|0|1|1|5|42|472|973|1205|815|475|345|328|329|365|383|428|477|542|263|116|57|53|39|29|
V|26|1U|638629|5|3|2023|1|27|6|8|3|2|6|81|574|954|1231|913|537|423|353|381|501|545|603|606|686|415|312|68|53|47|16|
V|26|1U|638629|5|3|2023|1|28|7|13|15|4|7|13|91|75|83|149|250|323|458|537|543|597|712|663|554|511|253|182|148|83|26|
V|26|1U|638629|5|3|2023|1|29|1|10|3|7|4|2|2|28|59|20|96|224|359|459|749|714|715|571|600|432|275|204|121|84|16|
V|26|1U|638629|5|3|2023|1|30|2|14|7|3|11|110|771|1176|1241|1056|420|251|275|331|344|399|433|447|487|354|140|100|80|39|33|
V|26|1U|638629|5|3|2023|1|31|3|12|4|5|17|117|821|1271|1678|1066|601|361|310|295|364|400|454|433|559|328|177|108|77|55|22|
V|26|1U|639829|3|1|2023|1|1|1|202|207|155|100|67|45|66|79|118|236|251|348|472|492|491|504|506|497|479|378|308|221|188|119|
V|26|1U|639829|3|1|2023|1|2|2|91|45|50|38|47|96|121|207|302|387|453|573|611|659|673|695|734|691|558|437|352|292|195|145|
V|26|1U|639829|3|1|2023|1|3|3|93|37|45|57|90|238|333|486|562|566|546|638|798|754|841|913|1009|980|731|551|408|313|212|168|
V|26|1U|639829|3|1|2023|1|4|4|86|48|34|61|93|242|373|566|629|624|593|694|764|772|864|953|1009|1062|739|575|442|314|266|190|
V|26|1U|639829|3|1|2023|1|5|5|97|55|40|59|107|268|391|610|645|619|654|671|748|762|910|1001|1031|1000|733|550|424|333|222|167|
V|26|1U|639829|3|1|2023|1|6|6|96|39|56|58|102|254|382|562|644|610|650|689|767|874|824|1035|930|955|731|566|436|350|263|212|
V|26|1U|639829|3|1|2023|1|7|7|128|74|70|65|63|109|141|206|314|429|517|584|663|676|749|736|751|718|669|571|420|365|317|211|
V|26|1U|639829|3|1|2023|1|8|1|163|101|94|60|37|62|84|136|203|326|386|482|632|608|657|675|652|578|503|450|409|254|194|128|
V|26|1U|639829|3|1|2023|1|9|2|86|45|38|60|106|274|410|677|709|627|508|586|709|710|790|1042|1109|1017|717|520|428|302|226|138|
V|26|1U|639829|3|1|2023|1|10|3|92|48|50|58|112|285|360|702|771|656|259|373|661|743|883|1085|1180|1085|786|517|414|358|242|133|
V|26|1U|639829|3|1|2023|1|11|4|102|35|41|57|113|292|392|676|858|591|533|616|721|441|451|1051|1106|1086|864|567|468|364|209|158|
V|26|1U|639829|3|1|2023|1|12|5|83|42|38|59|111|290|381|694|734|718|601|656|768|832|915|1069|1103|1043|784|577|504|327|258|173|
V|26|1U|639829|3|1|2023|1|13|6|95|68|55|72|93|271|376|633|722|645|667|739|873|834|896|1029|1027|963|771|624|460|337|310|208|
V|26|1U|639829|3|1|2023|1|14|7|147|82|68|58|59|116|151|183|315|449|580|577|688|705|775|803|749|716|659|529|492|369|324|229|
V|26|1U|639829|3|1|2023|1|15|1|161|101|72|76|30|63|68|127|171|302|418|495|576|644|700|653|655|603|553|430|356|272|230|136|
V|26|1U|639829|3|1|2023|1|16|2|97|40|51|43|72|181|279|340|417|438|551|661|825|757|814|861|935|852|618|487|369|286|187|139|
V|26|1U|639829|3|1|2023|1|17|3|73|40|39|53|101|277|365|692|772|683|639|667|815|776|866|1069|1164|1078|741|490|435|337|203|129|
V|26|1U|639829|3|1|2023|1|18|4|79|54|53|64|118|313|428|749|823|674|629|700|753|754|821|1081|1100|1074|627|471|357|310|193|159|
V|26|1U|639829|3|1|2023|1|19|5|71|46|31|62|99|289|380|692|687|703|625|676|772|803|888|1026|1080|1012|707|558|449|338|227|139|
V|26|1U|639829|3|1|2023|1|20|6|85|44|44|60|111|274|377|646|715|649|680|748|860|869|941|1013|980|930|719|570|445|381|292|200|
V|26|1U|639829|3|1|2023|1|21|7|144|65|62|63|87|162|152|197|319|480|605|653|753|667|716|766|776|683|649|506|399|382|315|239|
V|26|1U|639829|3|1|2023|1|22|1|149|115|66|60|36|55|80|120|134|215|253|319|469|439|454|516|513|477|493|394|338|255|174|117|
V|26|1U|639829|3|1|2023|1|23|2|73|27|32|31|89|224|349|617|780|636|532|684|747|718|830|987|1102|936|646|519|420|321|217|142|
V|26|1U|639829|3|1|2023|1|24|3|86|48|38|68|121|305|424|705|750|665|606|725|762|751|872|982|1096|1056|816|572|487|347|216|149|
V|26|1U|639829|3|1|2023|1|25|4|96|47|42|71|113|130|179|313|404|439|411|400|380|257|375|359|237|219|185|171|162|155|112|109|
V|26|1U|639829|3|1|2023|1|26|5|59|50|41|67|97|245|314|549|675|557|511|609|641|689|817|998|964|966|706|554|443|335|235|152|
V|26|1U|639829|3|1|2023|1|27|6|99|41|42|61|99|250|364|632|657|770|640|644|773|811|904|992|980|774|463|401|387|340|244|190|
V|26|1U|639829|3|1|2023|1|28|7|126|85|73|41|66|107|140|182|303|468|519|614|677|691|723|693|702|643|589|468|402|350|283|191|
V|26|1U|639829|3|1|2023|1|29|1|119|76|67|56|33|49|73|64|68|196|348|436|512|638|614|606|571|552|491|373|364|247|202|104|
V|26|1U|639829|3|1|2023|1|30|2|65|41|44|44|92|246|313|571|652|646|543|598|674|592|762|921|964|1050|632|494|391|286|178|153|
V|26|1U|639829|3|1|2023|1|31|3|59|32|41|57|102|276|384|687|753|656|621|619|675|693|745|940|1053|1056|696|544|422|333|211|140|
V|26|1U|639829|3|2|2023|1|1|1|394|483|315|212|128|98|115|164|212|336|476|570|673|737|761|762|753|731|709|632|559|478|310|253|
V|26|1U|639829|3|2|2023|1|2|2|179|116|85|100|107|162|261|371|431|555|617|737|867|925|955|965|962|949|810|697|580|454|359|270|
V|26|1U|639829|3|2|2023|1|3|3|164|106|99|128|181|458|587|799|890|868|816|878|924|947|1092|1221|1432|1480|1096|746|611|509|385|292|
V|26|1U|639829|3|2|2023|1|4|4|186|122|100|112|195|439|582|852|899|848|866|945|979|996|1144|1309|1479|1563|1114|782|638|525|382|298|
V|26|1U|639829|3|2|2023|1|5|5|203|114|112|136|229|474|583|858|912|869|906|917|1018|1017|1149|1320|1266|1255|980|764|650|507|375|315|
V|26|1U|639829|3|2|2023|1|6|6|214|141|126|143|177|424|577|789|855|872|875|1026|1030|1128|1062|1318|1340|1371|1113|912|691|561|511|418|
V|26|1U|639829|3|2|2023|1|7|7|291|169|147|113|151|209|272|374|489|653|833|945|1024|1045|1112|1130|1122|1115|1074|865|739|666|552|423|
V|26|1U|639829|3|2|2023|1|8|1|313|229|191|125|102|121|166|219|337|521|637|720|906|938|891|925|910|857|840|742|673|492|359|283|
V|26|1U|639829|3|2|2023|1|9|2|191|115|89|117|238|459|594|899|1000|897|803|883|949|984|1007|1320|1533|1522|1053|771|650|486|370|274|
V|26|1U|639829|3|2|2023|1|10|3|156|114|103|143|225|446|656|957|958|985|1099|1117|1037|1029|1144|1390|1523|1602|1063|780|689|565|385|288|
V|26|1U|639829|3|2|2023|1|11|4|152|126|96|140|225|485|663|980|1131|859|784|937|957|710|826|1329|1508|1554|1207|850|749|556|366|289|
V|26|1U|639829|3|2|2023|1|12|5|188|108|98|146|214|450|643|950|1047|944|866|974|1038|1014|1151|1358|1479|1539|1134|843|764|581|419|319|
V|26|1U|639829|3|2|2023|1|13|6|200|128|117|156|218|431|583|872|925|899|903|993|1117|1097|1210|1388|1343|1469|1181|944|769|650|577|456|
V|26|1U|639829|3|2|2023|1|14|7|329|219|166|109|145|180|273|350|510|725|889|1031|1072|1138|1175|1133|1187|1111|1076|915|800|684|595|480|
V|26|1U|639829|3|2|2023|1|15|1|338|230|202|139|91|119|176|233|324|541|685|812|949|1014|1042|1006|946|967|875|702|645|514|359|307|
V|26|1U|639829|3|2|2023|1|16|2|195|125|101|124|177|314|484|661|871|905|889|969|1016|1065|1152|1198|1237|1264|946|713|632|469|335|260|
V|26|1U|639829|3|2|2023|1|17|3|168|104|92|134|220|456|624|984|1075|943|886|961|983|1040|1137|1350|1524|1432|1086|764|652|573|341|292|
V|26|1U|639829|3|2|2023|1|18|4|163|119|102|136|223|501|631|1000|1083|964|908|973|1009|1005|1106|1380|1555|1157|795|575|520|415|287|277|
V|26|1U|639829|3|2|2023|1|19|5|173|123|99|130|218|451|594|972|968|957|848|884|1039|1055|1123|1364|1466|1377|1031|791|668|556|384|287|
V|26|1U|639829|3|2|2023|1|20|6|185|141|97|137|230|465|576|823|950|930|917|1004|1059|1085|1243|1323|1528|1458|1088|917|722|634|530|392|
V|26|1U|639829|3|2|2023|1|21|7|279|165|146|122|171|285|272|390|564|729|843|954|1119|1116|1095|1146|1157|1134|1077|916|774|684|565|431|
V|26|1U|639829|3|2|2023|1|22|1|343|256|182|132|81|115|161|206|321|420|568|643|756|843|819|831|806|802|707|615|570|453|353|220|
V|26|1U|639829|3|2|2023|1|23|2|138|99|85|122|205|458|614|923|1002|922|825|814|1004|962|1067|1299|1476|1457|1017|720|622|518|353|277|
V|26|1U|639829|3|2|2023|1|24|3|166|97|108|159|239|478|655|989|1077|981|907|1147|1046|1042|1138|1402|1526|1505|1243|797|664|592|419|312|
V|26|1U|639829|3|2|2023|1|25|4|180|100|112|163|222|441|507|688|721|678|671|722|758|789|920|880|786|670|488|373|372|285|250|195|
V|26|1U|639829|3|2|2023|1|26|5|148|97|99|132|211|467|521|784|940|833|803|887|901|994|1073|1230|1359|1428|1069|779|681|601|417|311|
V|26|1U|639829|3|2|2023|1|27|6|226|121|114|135|211|424|566|884|959|873|908|984|1049|1075|1186|1429|1499|1411|1090|851|724|598|472|396|
V|26|1U|639829|3|2|2023|1|28|7|261|152|127|125|144|236|217|372|486|686|840|1000|1076|1104|1125|1099|1084|1058|967|806|748|633|568|406|
V|26|1U|639829|3|2|2023|1|29|1|323|201|162|140|83|123|129|127|221|464|613|739|792|941|964|879|879|844|783|653|582|462|374|237|
V|26|1U|639829|3|2|2023|1|30|2|148|111|86|119|230|448|607|961|969|868|812|876|970|897|1095|1272|1407|1470|1050|779|641|525|371|258|
V|26|1U|639829|3|2|2023|1|31|3|157|92|102|144|244|480|634|979|1062|951|869|936|948|869|996|1175|1401|1468|1145|780|665|592|380|283|
V|26|1U|639829|3|3|2023|1|1|1|483|581|442|249|140|126|143|209|268|490|682|825|1016|1015|1017|963|1030|1017|965|822|715|576|439|318|
V|26|1U|639829|3|3|2023|1|2|2|187|110|82|97|110|221|347|495|594|745|853|1021|1098|1155|1225|1256|1308|1221|1060|844|721|604|423|330|
V|26|1U|639829|3|3|2023|1|3|3|173|109|89|122|240|649|944|1204|1223|1092|1033|1105|1207|1250|1436|1559|1769|1781|1336|969|785|686|557|343|
V|26|1U|639829|3|3|2023|1|4|4|199|142|93|151|252|697|977|1311|1263|1184|1110|1230|1221|1255|1476|1701|1920|1820|1407|999|787|650|505|356|
V|26|1U|639829|3|3|2023|1|5|5|198|142|99|150|276|668|992|1284|1300|1180|1132|1165|1259|1280|1467|1592|1565|1511|1229|993|830|662|492|380|
V|26|1U|639829|3|3|2023|1|6|6|228|153|120|139|242|635|924|1166|1249|1138|1106|1243|1331|1315|1303|1695|1686|1629|1365|1111|878|758|661|504|
V|26|1U|639829|3|3|2023|1|7|7|362|229|165|141|160|272|362|537|633|934|1053|1293|1390|1410|1438|1432|1455|1427|1323|1128|997|848|701|554|
V|26|1U|639829|3|3|2023|1|8|1|374|248|231|129|97|140|244|296|384|704|855|1064|1158|1228|1230|1084|1233|1172|1070|964|869|640|446|337|
V|26|1U|639829|3|3|2023|1|9|2|207|115|86|120|281|663|1022|1389|1406|1218|1081|1099|1158|1216|1219|1599|1834|1851|1312|965|809|675|457|327|
V|26|1U|639829|3|3|2023|1|10|3|197|106|110|145|292|731|1068|1456|1279|1314|1281|1323|1221|1227|1438|1789|1887|1823|1341|990|881|760|488|348|
V|26|1U|639829|3|3|2023|1|11|4|189|115|112|138|291|743|1067|1503|1527|1080|959|1069|1171|933|1318|1742|1939|1787|1438|1067|934|755|438|387|
V|26|1U|639829|3|3|2023|1|12|5|194|134|103|166|314|700|984|1443|1404|1282|1224|1215|1339|1320|1487|1710|1890|1771|1390|1028|949|725|529|396|
V|26|1U|639829|3|3|2023|1|13|6|198|100|120|153|281|676|943|1299|1322|1180|1184|1281|1348|1393|1583|1757|1526|1739|1409|1198|1009|837|727|559|
V|26|1U|639829|3|3|2023|1|14|7|347|236|201|147|156|241|360|556|731|999|1196|1333|1433|1454|1455|1476|1444|1420|1366|1174|1006|857|753|566|
V|26|1U|639829|3|3|2023|1|15|1|469|255|228|141|74|132|215|310|468|735|927|1095|1182|1313|1359|1325|1320|1262|1111|921|842|685|500|368|
V|26|1U|639829|3|3|2023|1|16|2|245|141|101|99|177|470|674|1015|1133|1182|1125|1231|1350|1395|1477|1608|1620|1533|1167|975|808|635|444|336|
V|26|1U|639829|3|3|2023|1|17|3|179|102|97|139|282|751|1007|1413|1408|1285|1202|1248|1274|1307|1492|1714|1730|1733|1395|1007|854|747|487|319|
V|26|1U|639829|3|3|2023|1|18|4|203|122|98|135|303|735|1087|1526|1485|1284|1208|1280|1324|1253|1489|1800|1979|1123|553|629|542|489|345|313|
V|26|1U|639829|3|3|2023|1|19|5|178|126|121|165|305|699|980|1371|1215|1212|1119|1117|1222|1331|1506|1746|1886|1667|1289|1047|922|800|525|374|
V|26|1U|639829|3|3|2023|1|20|6|223|143|128|138|275|645|934|1266|1315|1194|1212|1263|1363|1424|1526|1747|1754|1735|1378|1139|933|830|712|511|
V|26|1U|639829|3|3|2023|1|21|7|340|222|170|136|206|357|347|555|766|1023|1126|1312|1470|1449|1502|1522|1505|1418|1302|1134|978|873|757|560|
V|26|1U|639829|3|3|2023|1|22|1|413|299|183|149|94|150|198|286|428|666|809|886|1122|1110|1158|1143|1103|1021|975|798|757|602|429|296|
V|26|1U|639829|3|3|2023|1|23|2|160|107|87|131|288|704|1024|1413|1390|1194|1112|1073|1192|1217|1444|1652|1868|1752|1258|934|805|677|464|320|
V|26|1U|639829|3|3|2023|1|24|3|167|111|106|164|304|765|1055|1515|1435|1333|1190|1416|1292|1288|1473|1715|1834|1806|1529|1091|921|742|515|346|
V|26|1U|639829|3|3|2023|1|25|4|205|125|114|166|283|718|837|1109|1046|869|863|862|982|1005|1206|1163|1147|927|737|546|491|438|318|248|
V|26|1U|639829|3|3|2023|1|26|5|154|110|120|183|324|737|888|1267|1319|1219|1120|1197|1252|1273|1440|1678|1783|1730|1341|1051|915|815|604|437|
V|26|1U|639829|3|3|2023|1|27|6|288|148|111|160|298|719|942|1322|1315|1117|1180|1257|1377|1374|1539|1741|1816|1552|1284|1134|989|878|647|551|
V|26|1U|639829|3|3|2023|1|28|7|312|208|170|147|156|292|346|554|681|957|1138|1311|1399|1428|1408|1454|1415|1369|1271|1071|988|869|714|566|
V|26|1U|639829|3|3|2023|1|29|1|388|268|202|145|106|140|195|389|537|770|896|978|1158|1238|1277|1208|1180|1135|1102|909|751|623|480|300|
V|26|1U|639829|3|3|2023|1|30|2|175|119|75|120|268|721|1047|1435|1312|1075|1126|1175|1289|1157|1410|1629|1807|1818|1298|1000|805|655|442|338|
V|26|1U|639829|3|3|2023|1|31|3|201|100|110|139|291|742|1116|1546|1522|1272|1121|1206|1179|1090|1247|1481|1562|1719|1437|1045|890|790|489|346|
V|26|1U|639829|3|4|2023|1|1|1|163|262|151|72|28|17|30|41|82|152|280|437|570|600|581|647|572|650|608|518|358|240|155|112|
V|26|1U|639829|3|4|2023|1|2|2|45|19|11|11|11|45|119|218|231|370|419|531|691|698|836|906|914|893|737|539|415|280|181|101|
V|26|1U|639829|3|4|2023|1|3|3|36|18|11|18|52|339|632|1042|1062|768|618|674|832|892|1188|1656|1994|1898|1189|619|389|327|237|117|
V|26|1U|639829|3|4|2023|1|4|4|59|17|11|31|70|351|695|1226|1130|879|713|816|898|925|1288|1731|2114|2056|1303|680|422|330|212|138|
V|26|1U|639829|3|4|2023|1|5|5|59|27|18|22|67|365|667|1218|1285|946|785|775|883|976|1469|1750|1698|1621|1071|692|515|349|258|151|
V|26|1U|639829|3|4|2023|1|6|6|54|30|15|32|64|319|627|1014|1131|875|730|926|951|1035|1133|1787|1802|1747|1272|805|512|375|337|223|
V|26|1U|639829|3|4|2023|1|7|7|101|64|38|19|23|76|145|237|277|505|663|796|1015|1018|1113|1191|1143|1111|1086|812|664|515|367|264|
V|26|1U|639829|3|4|2023|1|8|1|125|74|54|16|12|30|71|89|115|322|482|592|723|869|787|787|904|876|728|606|484|320|188|105|
V|26|1U|639829|3|4|2023|1|9|2|49|18|8|20|66|376|726|1334|1269|859|661|718|872|863|1062|1684|2082|2022|1184|643|458|329|222|110|
V|26|1U|639829|3|4|2023|1|10|3|32|21|17|29|65|380|742|1437|1220|1013|672|881|874|973|1359|1870|2269|2101|1159|662|496|407|221|119|
V|26|1U|639829|3|4|2023|1|11|4|47|23|16|22|79|406|767|1565|1678|726|482|605|831|753|1517|1890|2285|2154|1434|778|599|412|185|136|
V|26|1U|639829|3|4|2023|1|12|5|49|28|19|49|74|418|714|1463|1381|1088|847|866|1057|1093|1465|2044|2112|2022|1305|839|625|408|249|146|
V|26|1U|639829|3|4|2023|1|13|6|52|26|9|40|64|340|605|1151|1118|941|831|899|1127|1093|1569|1858|1728|1957|1301|882|653|510|399|259|
V|26|1U|639829|3|4|2023|1|14|7|108|78|36|30|32|49|118|238|335|565|721|857|1035|1131|1197|1198|1206|1176|1036|830|684|537|398|271|
V|26|1U|639829|3|4|2023|1|15|1|165|70|36|21|15|31|48|96|148|323|493|653|780|929|1013|911|940|917|760|579|529|353|230|115|
V|26|1U|639829|3|4|2023|1|16|2|44|15|22|16|32|177|431|712|820|814|754|872|991|1056|1304|1495|1729|1600|1032|645|439|316|187|98|
V|26|1U|639829|3|4|2023|1|17|3|45|14|10|27|73|394|809|1386|1499|1029|823|860|984|1026|1370|1957|2097|1943|1246|717|541|405|165|105|
V|26|1U|639829|3|4|2023|1|18|4|46|21|21|32|59|380|811|1577|1502|1054|849|913|960|990|1355|1966|2322|1188|624|405|255|185|110|110|
V|26|1U|639829|3|4|2023|1|19|5|55|11|15|25|84|382|738|1401|1202|1056|797|789|1018|1093|1392|1944|2244|1792|1184|779|559|428|271|127|
V|26|1U|639829|3|4|2023|1|20|6|52|24|23|39|75|317|580|1155|1201|891|790|917|1061|1137|1480|1906|2079|1922|1315|860|569|505|356|219|
V|26|1U|639829|3|4|2023|1|21|7|117|59|27|27|44|115|121|244|405|587|719|884|1138|1098|1210|1252|1254|1267|1075|762|643|518|405|242|
V|26|1U|639829|3|4|2023|1|22|1|165|96|38|27|9|26|58|72|56|177|177|455|509|592|689|710|681|682|600|420|349|303|173|92|
V|26|1U|639829|3|4|2023|1|23|2|33|9|4|10|58|329|709|1319|1241|907|713|707|866|902|1205|1667|2032|1930|1183|655|477|337|181|112|
V|26|1U|639829|3|4|2023|1|24|3|49|11|29|23|107|358|807|1540|1535|1036|791|519|1017|1083|1405|1921|2215|2045|1425|812|589|473|209|128|
V|26|1U|639829|3|4|2023|1|25|4|56|35|18|41|69|221|421|772|720|496|438|486|400|543|796|896|753|547|343|201|148|144|59|39|
V|26|1U|639829|3|4|2023|1|26|5|22|5|9|13|53|287|539|1059|1202|959|715|821|890|1000|1313|1805|2007|1982|1233|779|584|478|287|137|
V|26|1U|639829|3|4|2023|1|27|6|75|19|14|24|75|351|622|1233|1194|949|846|943|1077|1121|1542|2030|2076|1694|1048|639|466|427|287|192|
V|26|1U|639829|3|4|2023|1|28|7|102|35|21|11|18|68|110|241|314|584|718|924|1018|1075|1125|1125|1063|1022|992|738|627|515|395|239|
V|26|1U|639829|3|4|2023|1|29|1|127|90|45|24|9|21|25|43|107|234|368|545|671|805|832|861|790|773|706|547|473|333|226|89|
V|26|1U|639829|3|4|2023|1|30|2|28|17|7|21|73|367|771|1326|1218|952|612|704|882|833|1160|1656|2007|2094|1185|741|485|344|180|106|
V|26|1U|639829|3|4|2023|1|31|3|49|16|19|26|85|420|855|1675|1610|1125|824|821|798|766|1058|1291|1489|1822|1420|784|587|460|210|125|
V|26|1U|639829|7|1|2023|1|1|1|344|380|305|187|110|87|106|114|198|309|424|450|592|594|636|621|666|639|585|479|403|323|253|210|
V|26|1U|639829|7|1|2023|1|2|2|121|85|63|51|70|137|216|334|445|560|653|667|800|827|794|885|843|735|634|585|477|378|288|189|
V|26|1U|639829|7|1|2023|1|3|3|130|73|59|68|120|298|447|822|932|872|794|787|845|873|898|974|938|876|693|529|430|375|293|201|
V|26|1U|639829|7|1|2023|1|4|4|122|74|62|81|109|295|498|820|962|844|833|834|840|897|967|1053|1031|978|783|617|544|446|346|223|
V|26|1U|639829|7|1|2023|1|5|5|129|82|81|77|120|338|553|852|1019|923|820|894|909|1001|1032|1011|1049|972|720|671|568|412|311|225|
V|26|1U|639829|7|1|2023|1|6|6|149|107|74|75|130|314|554|807|929|902|843|787|835|987|980|1055|1009|958|801|702|570|526|486|325|
V|26|1U|639829|7|1|2023|1|7|7|211|164|109|101|75|133|215|349|475|635|737|810|913|936|973|948|909|837|810|653|599|527|468|360|
V|26|1U|639829|7|1|2023|1|8|1|280|181|168|104|89|79|133|201|294|430|598|668|827|856|820|787|813|692|663|602|428|343|285|199|
V|26|1U|639829|7|1|2023|1|9|2|134|80|58|66|116|304|667|918|1131|889|763|845|800|793|1007|1040|1078|996|738|593|480|364|353|217|
V|26|1U|639829|7|1|2023|1|10|3|117|78|66|93|132|357|650|985|1183|1006|769|793|865|917|1019|1079|1081|974|830|557|460|418|330|218|
V|26|1U|639829|7|1|2023|1|11|4|132|77|77|77|115|345|664|967|1145|1016|852|885|843|953|1073|1082|1094|998|824|612|507|438|366|219|
V|26|1U|639829|7|1|2023|1|12|5|129|91|70|84|116|328|637|923|1196|943|792|878|905|996|1056|1153|1033|997|771|593|543|457|393|256|
V|26|1U|639829|7|1|2023|1|13|6|151|100|99|91|141|333|631|928|1054|914|844|945|996|986|1134|1156|1050|960|827|704|612|486|449|410|
V|26|1U|639829|7|1|2023|1|14|7|256|181|156|105|108|136|226|331|482|677|739|879|897|954|1055|989|958|863|794|649|626|481|497|392|
V|26|1U|639829|7|1|2023|1|15|1|327|195|154|102|60|85|132|205|338|445|604|693|791|829|846|873|821|785|690|610|508|321|298|208|
V|26|1U|639829|7|1|2023|1|16|2|157|101|77|72|97|239|427|617|799|759|821|827|972|973|945|982|925|862|656|550|443|339|280|162|
V|26|1U|639829|7|1|2023|1|17|3|117|53|63|72|130|348|629|942|1150|909|868|794|902|927|1003|1086|1092|943|734|576|509|427|354|214|
V|26|1U|639829|7|1|2023|1|18|4|122|59|75|73|130|364|686|1014|1267|955|869|875|908|897|1112|1071|1111|594|398|324|286|242|254|206|
V|26|1U|639829|7|1|2023|1|19|5|124|77|75|86|128|309|584|746|854|785|670|719|788|764|907|960|989|846|694|497|407|325|301|175|
V|26|1U|639829|7|1|2023|1|20|6|87|69|68|70|118|277|538|834|869|763|743|768|833|867|986|973|992|808|703|553|459|410|428|287|
V|26|1U|639829|7|1|2023|1|21|7|161|128|104|78|89|154|258|322|394|528|664|742|799|781|897|855|788|718|675|582|489|444|428|422|
V|26|1U|639829|7|1|2023|1|22|1|252|167|118|75|44|71|125|180|185|307|392|429|474|511|588|582|543|500|509|399|366|281|249|129|
V|26|1U|639829|7|1|2023|1|23|2|73|55|49|49|116|270|573|777|924|811|736|662|732|713|862|926|859|799|620|482|385|312|292|189|
V|26|1U|639829|7|1|2023|1|24|3|84|53|56|67|122|323|567|852|917|813|671|713|803|835|903|1011|1016|925|713|526|444|403|350|178|
V|26|1U|639829|7|1|2023|1|25|4|116|72|55|78|110|252|414|501|561|595|450|516|476|446|533|451|427|374|273|211|184|167|179|133|
